timestamp,P_mpp_original,P_pv,P_pv_setpoint,ghi,temp,dispo_pv,wind_speed,Ppv_dc_mpp_th,P_mpp
2021-11-02 15:45:00+00:00,62.35710399,66.73083192,247.16,321.732778,30.51564813,100.0,0,56.028564225852556,56.028564225852556
2021-11-02 16:00:00+00:00,32.96433204,31.73392134,247.16,156.4481481,27.84990742,100.0,0,29.77588081009683,29.77588081009683
2021-11-02 16:15:00+00:00,14.06528707,13.15606296,247.16,64.92518536,25.05296296,100.0,0,12.407801114313557,12.407801114313557
2021-11-02 16:30:00+00:00,9.856217443,9.443312056,247.16,45.81888889,24.0,100.0,0,8.68289065681317,8.68289065681317
2021-11-02 16:45:00+00:00,9.887642827,9.444576831,247.16,45.74981487,23.08518518,100.0,0,8.711713452920442,8.711713452920442
2021-11-02 17:00:00+00:00,10.03481116,9.403926861,247.16,46.3803704,23.0,100.0,0,8.840848982139343,8.840848982139343
2021-11-02 17:15:00+00:00,10.79008952,9.7760306,247.16,50.16546304,23.56870371,100.0,0,9.56446451589779,9.56446451589779
2021-11-02 17:30:00+00:00,12.09091323,11.89159536,247.16,62.50759271,24.90712964,100.0,0,11.609858918147744,11.609858918147744
2021-11-02 17:45:00+00:00,8.642367632,8.492794481,247.16,44.90564804,24.98138889,100.0,0,8.26754868931664,8.26754868931664
2021-11-02 18:00:00+00:00,3.52735837,3.156048136,247.16,17.21518521,24.06629632,100.0,0,3.1146734476181095,3.1146734476181095
2021-11-02 18:15:00+00:00,0.505412104,0.403116668,247.16,2.685370374,23.00416667,100.0,0,0.44114723928568356,0.44114723928568356
2021-11-02 18:30:00+00:00,0.0,-0.247011111,174.5855371,0.0,23.0025,70.63888889,0,0.0,0.0
2021-11-02 18:45:00+00:00,0.0,-0.149724075,235.6106297,0.0,23.00324074,95.32407408,0,0.0,0.0
2021-11-02 19:00:00+00:00,0.0,-0.152149076,247.16,0.0,23.0,100.0,0,0.0,0.0
2021-11-02 19:15:00+00:00,0.0,-0.12154537,247.16,0.0,23.00462963,100.0,0,0.0,0.0
2021-11-02 19:30:00+00:00,0.0,-0.102602778,247.16,0.0,23.03203704,100.0,0,0.0,0.0
2021-11-02 19:45:00+00:00,0.0,-0.083235186,247.16,0.0,22.97574074,100.0,0,0.0,0.0
2021-11-02 20:00:00+00:00,0.0,-0.008187963,247.16,0.0,22.97620368,100.0,0,0.0,0.0
2021-11-02 20:15:00+00:00,0.0,-0.014569444,247.16,0.0,22.99722222,100.0,0,0.0,0.0
2021-11-02 20:30:00+00:00,0.0,-0.011310185,247.16,0.0,23.0,100.0,0,0.0,0.0
2021-11-02 20:45:00+00:00,0.0,-0.015860185,247.16,0.0,22.9925,100.0,0,0.0,0.0
2021-11-02 21:00:00+00:00,0.0,-0.014405555,247.16,0.0,22.31777774,100.0,0,0.0,0.0
2021-11-02 21:15:00+00:00,0.0,-0.013553703,247.16,0.0,21.3047222,100.0,0,0.0,0.0
2021-11-02 21:30:00+00:00,0.0,-0.011807407,247.16,0.0,20.84879627,100.0,0,0.0,0.0
2021-11-02 21:45:00+00:00,0.0,-0.010225,247.16,0.0,20.08824079,100.0,0,0.0,0.0
2021-11-02 22:00:00+00:00,0.0,-0.010319444,247.16,0.0,20.00388889,100.0,0,0.0,0.0
2021-11-02 22:15:00+00:00,0.0,-0.009832407,247.16,0.0,20.0,100.0,0,0.0,0.0
2021-11-02 22:30:00+00:00,0.0,-0.011377778,247.16,0.0,20.057963,100.0,0,0.0,0.0
2021-11-02 22:45:00+00:00,0.0,-0.013686111,247.16,0.0,20.17657411,100.0,0,0.0,0.0
2021-11-02 23:00:00+00:00,0.0,-0.014449074,247.16,0.0,20.03083334,100.0,0,0.0,0.0
2021-11-02 23:15:00+00:00,0.0,-0.015656481,247.16,0.0,20.01388889,100.0,0,0.0,0.0
2021-11-02 23:30:00+00:00,0.0,-0.016265741,247.16,0.0,20.0,100.0,0,0.0,0.0
2021-11-02 23:45:00+00:00,0.0,-0.01199537,247.16,0.0,20.69083332,100.0,0,0.0,0.0
2021-11-03 00:00:00+00:00,0.0,-0.013952778,247.16,0.0,20.99861111,100.0,0,0.0,0.0
2021-11-03 00:15:00+00:00,0.0,-0.017544444,247.16,0.0,21.22175924,100.0,0,0.0,0.0
2021-11-03 00:30:00+00:00,0.0,-0.020348148,247.16,0.0,21.92462963,100.0,0,0.0,0.0
2021-11-03 00:45:00+00:00,0.0,-0.01935,247.16,0.0,21.92722222,100.0,0,0.0,0.0
2021-11-03 01:00:00+00:00,0.0,-0.016650926,247.16,0.0,22.05046299,100.0,0,0.0,0.0
2021-11-03 01:15:00+00:00,0.0,-0.018686111,247.16,0.0,22.87907408,100.0,0,0.0,0.0
2021-11-03 01:30:00+00:00,0.0,-0.019152778,247.16,0.0,22.48287038,100.0,0,0.0,0.0
2021-11-03 01:45:00+00:00,0.0,-0.019914814,247.16,0.0,22.01064814,100.0,0,0.0,0.0
2021-11-03 02:00:00+00:00,0.0,-0.021154629,247.16,0.0,21.00462963,100.0,0,0.0,0.0
2021-11-03 02:15:00+00:00,0.0,-0.01837037,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-03 02:30:00+00:00,0.0,-0.019197222,247.16,0.0,21.00138889,100.0,0,0.0,0.0
2021-11-03 02:45:00+00:00,0.0,-0.019293518,247.16,0.0,21.2237963,100.0,0,0.0,0.0
2021-11-03 03:00:00+00:00,0.0,-0.021630555,247.16,0.0,22.0,100.0,0,0.0,0.0
2021-11-03 03:15:00+00:00,0.0,-0.022059259,247.16,0.0,22.0,100.0,0,0.0,0.0
2021-11-03 03:30:00+00:00,0.0,-0.019304629,247.16,0.0,21.96462963,100.0,0,0.0,0.0
2021-11-03 03:45:00+00:00,0.0,-0.022097222,247.16,0.0,21.72351848,100.0,0,0.0,0.0
2021-11-03 04:00:00+00:00,0.0,-0.021568518,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-03 04:15:00+00:00,0.0,-0.000556481,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-03 04:30:00+00:00,0.0,-0.004651852,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-03 04:45:00+00:00,0.0,-0.021023148,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-03 05:00:00+00:00,0.0,-0.018862963,247.16,0.0,21.0,100.0,0,0.0,0.0
2021-11-03 05:15:00+00:00,0.0,-0.018367592,86.12646756,0.0,21.8986111,34.6527778,0,0.0,0.0
2021-11-03 05:30:00+00:00,0.024158095,0.011925,16.29341947,0.32212963,22.0,6.590277778,0,5.5607176192549054e-05,3.664667375590867e-06
2021-11-03 05:45:00+00:00,1.053989183,0.912197217,247.16,5.40361111,22.75277778,100.0,0,0.9259161804886011,0.9259161804886011
2021-11-03 06:00:00+00:00,2.333003074,2.034199073,247.16,11.50666666,23.0,100.0,0,2.0516402577868154,2.0516402577868154
